"HANG SENG INDEX OPTIONS DAILY MARKET REPORT (Final)"

"Hong Kong Exchanges and Clearing Limited and/or its subsidiaries endeavour to ensure the"
"accuracy and reliability of the information provided, but do not guarantee its accuracy and"
"reliability and accept no liability (whether in tort or contract or otherwise) for any loss"
"or damage arising from any inaccuracies or omissions."


"TOP 10 TRADED (BY VOLUME)",,,"VOLUME","O.Q.P. CLOSE","IV%","DAILY HIGH","DAILY LOW","OPEN INTEREST","O.Q.P. CHANGE"

P,MAR-19,28800,5864,95,13,203,75,2290,-33
C,MAR-19,29200,5828,134,12,252,80,3831,-61
C,MAR-19,29400,5331,70,12,151,43,3657,-49
P,MAR-19,29000,5107,155,13,305,118,3691,-35
C,MAR-19,29600,4142,32,12,82,21,3954,-34
C,MAR-19,29000,3858,235,12,384,147,4413,-74
P,MAR-19,28600,3813,57,14,136,49,4647,-29
P,MAR-19,28400,2713,36,16,87,32,7680,-22
C,MAR-19,29800,2571,13,12,41,10,2565,-22
P,MAR-19,29200,2264,251,12,432,183,1759,-23

"Hang Seng Index Options HK$50 per point"

,,,"Prev.BUSINESS DAY",,,,,,,,"BUSINESS DAY"
,,,"21 MAR 2019, THURSDAY ",,,,,,,,"22 MAR 2019, FRIDAY   "

,,,"After-Hours Trading Session",,,,,,,,"Day Trading Session",,,,,,"Combined"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
MAY-19,22000,C,0,0,0,0,0,0,0,0,6964,-35,24,0,0,0,0,0,0
MAY-19,22200,C,0,0,0,0,0,0,0,0,6765,-35,24,0,0,0,0,0,0
MAY-19,22400,C,0,0,0,0,0,0,0,0,6566,-35,24,0,0,0,0,0,0
MAY-19,22600,C,0,0,0,0,0,0,0,0,6367,-35,24,0,0,0,0,0,0
MAY-19,22800,C,0,0,0,0,0,0,0,0,6169,-35,23,0,0,0,0,0,0
MAY-19,23000,C,0,0,0,0,0,0,0,0,5971,-35,23,0,5819,5819,0,10,0
MAY-19,23200,C,0,0,0,0,0,0,0,0,5773,-35,23,0,0,0,0,0,0
MAY-19,23400,C,0,0,0,0,0,0,0,0,5575,-35,23,0,5460,5460,0,18,0
MAY-19,23600,C,0,0,0,0,0,0,0,0,5378,-35,22,0,0,0,0,0,0
MAY-19,23800,C,0,0,0,0,0,0,0,0,5181,-36,22,0,0,0,0,0,0
MAY-19,24000,C,0,0,0,0,0,0,0,0,4984,-37,22,0,0,0,0,0,0
MAY-19,24200,C,0,0,0,0,0,0,0,0,4788,-37,21,0,0,0,0,0,0
MAY-19,24400,C,0,0,0,0,0,0,0,0,4593,-37,21,0,0,0,0,0,0
MAY-19,24600,C,0,0,0,0,0,0,0,0,4399,-37,21,0,0,0,0,0,0
MAY-19,24800,C,0,0,0,0,0,0,0,0,4205,-38,21,0,0,0,0,0,0
MAY-19,25000,C,0,0,0,0,0,0,0,0,4013,-38,20,0,0,0,0,0,0
MAY-19,25200,C,0,0,0,0,0,0,0,0,3821,-39,20,0,0,0,0,0,0
MAY-19,25400,C,0,0,0,0,0,0,0,0,3631,-39,20,0,3383,3383,0,2,0
MAY-19,25600,C,0,0,0,0,0,0,0,0,3443,-39,20,0,0,0,0,0,0
MAY-19,25800,C,0,0,0,0,0,0,0,0,3256,-39,19,0,3299,3299,0,1,0
MAY-19,26000,C,0,0,0,0,0,0,0,0,3070,-40,19,0,0,0,0,0,0
MAY-19,26200,C,0,0,0,0,0,0,0,0,2887,-41,19,0,0,0,0,0,0
MAY-19,26400,C,0,0,0,0,0,0,0,0,2707,-40,18,0,0,0,0,0,0
MAY-19,26600,C,0,0,0,0,0,0,0,0,2529,-41,18,0,0,0,0,0,0
MAY-19,26800,C,0,0,0,0,0,0,0,0,2354,-41,18,0,0,0,0,0,0
MAY-19,27000,C,0,0,0,0,0,0,0,0,2182,-42,18,0,0,0,0,0,0
MAY-19,27200,C,0,0,0,0,0,0,0,0,2014,-42,17,0,0,0,0,0,0
MAY-19,27400,C,0,0,0,0,0,0,0,0,1851,-42,17,0,0,0,0,0,0
MAY-19,27600,C,0,0,0,0,0,0,0,0,1692,-41,17,0,0,0,0,0,0
MAY-19,27800,C,0,0,0,0,0,0,0,0,1538,-41,16,0,1530,970,0,8,0
MAY-19,28000,C,0,0,0,0,0,1495,1495,1495,1367,-63,16,8,1763,854,8,120,+8
MAY-19,28200,C,0,0,0,0,0,0,0,0,1219,-42,15,0,1508,963,0,12,0
MAY-19,28400,C,0,0,0,0,0,957,957,957,1085,-41,15,4,1405,795,4,86,0
MAY-19,28600,C,0,0,0,0,0,0,0,0,960,-45,15,0,1171,638,0,117,0
MAY-19,28800,C,0,0,0,0,0,0,0,0,846,-37,15,0,1037,554,0,176,0
MAY-19,29000,C,0,0,0,0,0,0,0,0,738,-35,15,0,903,529,0,190,0
MAY-19,29200,C,0,0,0,0,0,675,685,640,640,-32,14,8,804,466,8,292,+6
MAY-19,29400,C,0,0,0,0,0,624,624,463,549,-32,14,37,778,403,37,335,+15
MAY-19,29600,C,487,487,487,487,4,421,477,421,468,-30,14,6,705,351,10,130,-4
MAY-19,29800,C,406,406,406,406,4,425,428,365,397,-26,14,16,624,312,20,60,+1
MAY-19,30000,C,314,314,314,314,1,291,339,291,335,-23,14,123,491,248,124,344,+96
MAY-19,30200,C,310,310,310,310,1,0,0,0,280,-19,14,0,479,200,1,150,-1
MAY-19,30400,C,212,212,212,212,1,230,230,205,231,-20,14,2,410,158,3,47,-1
MAY-19,30600,C,192,192,192,192,1,199,199,188,190,-18,14,2,344,136,3,80,0
MAY-19,30800,C,0,0,0,0,0,176,190,143,155,-16,14,9,297,125,9,61,+7
MAY-19,31000,C,121,126,121,126,2,156,156,108,126,-13,14,13,228,98,15,46,+5
MAY-19,31200,C,0,0,0,0,0,83,101,81,101,-12,14,4,224,81,4,128,+1
MAY-19,31400,C,0,0,0,0,0,0,0,0,81,-8,14,0,196,73,0,63,0
MAY-19,31600,C,0,0,0,0,0,78,78,56,64,-5,14,6,148,56,6,63,-1
MAY-19,31800,C,55,55,55,55,1,62,62,47,49,-4,13,10,123,47,11,45,+10
MAY-19,32000,C,0,0,0,0,0,50,50,43,37,-3,13,2,122,43,2,125,+1
MAY-19,32200,C,0,0,0,0,0,33,33,33,27,-3,13,1,87,33,1,19,-1
MAY-19,32400,C,0,0,0,0,0,31,31,31,20,-2,13,1,61,28,1,410,+1
MAY-19,32600,C,0,0,0,0,0,17,21,17,15,-1,13,3,64,17,3,24,-1
MAY-19,32800,C,0,0,0,0,0,0,0,0,11,0,13,0,42,21,0,25,0
MAY-19,33000,C,0,0,0,0,0,12,14,12,8,0,13,2,42,12,2,31,0
MAY-19,33200,C,0,0,0,0,0,0,0,0,5,-1,13,0,30,14,0,9,0
MAY-19,33400,C,0,0,0,0,0,0,0,0,4,0,13,0,18,17,0,12,0
MAY-19,33600,C,0,0,0,0,0,0,0,0,3,0,13,0,11,11,0,1,0
MAY-19,33800,C,0,0,0,0,0,0,0,0,2,0,13,0,19,13,0,2,0
MAY-19,34000,C,0,0,0,0,0,0,0,0,1,0,12,0,12,8,0,1,0
MAY-19,34200,C,0,0,0,0,0,0,0,0,1,0,13,0,7,7,0,2,0
MAY-19,34400,C,0,0,0,0,0,0,0,0,1,0,13,0,4,4,0,2,0
MAY-19,34600,C,0,0,0,0,0,0,0,0,1,0,14,0,5,4,0,23,0
MAY-19,34800,C,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0
MAY-19,35000,C,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0
MAY-19,35200,C,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0
MAY-19,35400,C,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0

,,,,,"TOTAL CALL",,15,,,,,"TOTAL CALL",,"257","TOTAL CALL",,"272","3270","+142"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
MAY-19,22000,P,0,0,0,0,0,12,14,12,6,0,25,2,88,11,2,191,+2
MAY-19,22200,P,0,0,0,0,0,14,14,14,7,0,25,2,100,13,2,40,+2
MAY-19,22400,P,0,0,0,0,0,0,0,0,8,0,24,0,68,15,0,433,0
MAY-19,22600,P,0,0,0,0,0,20,20,20,9,0,24,16,54,16,16,44,+13
MAY-19,22800,P,0,0,0,0,0,21,21,21,10,-1,23,1,106,17,1,20,0
MAY-19,23000,P,0,0,0,0,0,23,23,23,12,-1,23,2,131,18,2,134,0
MAY-19,23200,P,0,0,0,0,0,0,0,0,14,-1,23,0,145,22,0,121,0
MAY-19,23400,P,0,0,0,0,0,0,0,0,16,-1,23,0,156,36,0,13,0
MAY-19,23600,P,0,0,0,0,0,0,0,0,19,-2,22,0,194,41,0,33,0
MAY-19,23800,P,0,0,0,0,0,0,0,0,22,-2,22,0,78,23,0,17,0
MAY-19,24000,P,0,0,0,0,0,32,32,32,26,-2,22,2,244,28,2,156,+2
MAY-19,24200,P,0,0,0,0,0,0,0,0,30,-3,22,0,252,31,0,42,0
MAY-19,24400,P,0,0,0,0,0,41,43,41,35,-3,21,2,282,34,2,130,0
MAY-19,24600,P,0,0,0,0,0,43,52,43,41,-3,21,2,194,37,2,140,0
MAY-19,24800,P,0,0,0,0,0,0,0,0,48,-3,21,30,310,39,30,128,+30
MAY-19,25000,P,0,0,0,0,0,62,62,55,55,-4,20,5,332,45,5,77,-1
MAY-19,25200,P,0,0,0,0,0,68,68,68,62,-5,20,1,333,68,1,202,0
MAY-19,25400,P,0,0,0,0,0,68,88,66,71,-5,20,5,386,57,5,38,+2
MAY-19,25600,P,0,0,0,0,0,94,94,94,81,-6,19,16,347,71,16,121,+16
MAY-19,25800,P,0,0,0,0,0,0,0,0,94,-5,19,0,386,74,0,294,0
MAY-19,26000,P,120,120,120,120,1,116,116,103,108,-6,19,3,584,83,4,383,+3
MAY-19,26200,P,143,143,143,143,2,136,136,136,125,-5,19,1,462,100,3,31,-1
MAY-19,26400,P,0,0,0,0,0,141,141,141,143,-7,18,1,506,98,1,165,+1
MAY-19,26600,P,162,162,162,162,1,197,197,159,165,-6,18,3,668,134,4,686,+2
MAY-19,26800,P,218,218,218,218,1,193,193,186,189,-7,18,14,733,149,15,65,-4
MAY-19,27000,P,0,0,0,0,0,234,234,219,217,-7,17,4,671,168,4,28,+2
MAY-19,27200,P,0,0,0,0,0,227,260,224,248,-7,17,16,702,187,16,27,+2
MAY-19,27400,P,0,0,0,0,0,0,0,0,283,-8,17,0,956,222,0,88,0
MAY-19,27600,P,333,333,333,333,1,300,324,291,323,-11,16,12,1033,237,13,54,+5
MAY-19,27800,P,365,365,365,365,2,348,432,348,367,-11,16,22,999,292,24,343,+8
MAY-19,28000,P,0,0,0,0,0,386,475,382,420,-10,16,42,1010,318,42,561,+24
MAY-19,28200,P,467,467,467,467,1,436,500,436,480,-9,16,6,968,378,7,128,+4
MAY-19,28400,P,0,0,0,0,0,0,0,0,546,-9,15,0,1060,442,0,202,0
MAY-19,28600,P,0,0,0,0,0,625,718,625,620,-8,15,17,1000,517,17,270,+17
MAY-19,28800,P,0,0,0,0,0,686,712,686,704,-4,15,2,1110,564,2,162,+1
MAY-19,29000,P,0,0,0,0,0,0,0,0,795,-5,15,0,1064,643,0,185,0
MAY-19,29200,P,0,0,0,0,0,0,0,0,902,+9,15,0,1930,677,0,189,0
MAY-19,29400,P,0,0,0,0,0,0,0,0,1019,+18,15,0,993,905,0,200,0
MAY-19,29600,P,0,0,0,0,0,1197,1197,1197,1137,+20,15,1,1197,873,1,3,+1
MAY-19,29800,P,0,0,0,0,0,0,0,0,1267,+15,15,0,0,0,0,0,0
MAY-19,30000,P,0,0,0,0,0,0,0,0,1410,+23,15,0,1800,1800,0,1,0
MAY-19,30200,P,0,0,0,0,0,0,0,0,1529,+7,14,0,0,0,0,0,0
MAY-19,30400,P,0,0,0,0,0,0,0,0,1680,+17,14,0,1920,1903,0,16,0
MAY-19,30600,P,0,0,0,0,0,0,0,0,1837,+19,14,0,3025,3025,0,1,0
MAY-19,30800,P,0,0,0,0,0,0,0,0,2000,+22,14,0,0,0,0,0,0
MAY-19,31000,P,0,0,0,0,0,0,0,0,2168,+23,14,0,0,0,0,0,0
MAY-19,31200,P,0,0,0,0,0,0,0,0,2342,+25,14,0,0,0,0,0,0
MAY-19,31400,P,0,0,0,0,0,0,0,0,2520,+27,14,0,0,0,0,0,0
MAY-19,31600,P,0,0,0,0,0,0,0,0,2703,+29,13,0,3110,3020,0,5,0
MAY-19,31800,P,0,0,0,0,0,0,0,0,2888,+30,13,0,3182,3166,0,19,0
MAY-19,32000,P,0,0,0,0,0,0,0,0,3077,+31,13,0,0,0,0,0,0
MAY-19,32200,P,0,0,0,0,0,0,0,0,3268,+32,13,0,3499,3499,0,7,0
MAY-19,32400,P,0,0,0,0,0,0,0,0,3461,+33,13,0,3670,3669,0,14,0
MAY-19,32600,P,0,0,0,0,0,0,0,0,3655,+33,13,0,0,0,0,0,0
MAY-19,32800,P,0,0,0,0,0,0,0,0,3851,+33,13,0,0,0,0,0,0
MAY-19,33000,P,0,0,0,0,0,0,0,0,4048,+34,13,0,0,0,0,0,0
MAY-19,33200,P,0,0,0,0,0,0,0,0,4246,+34,13,0,0,0,0,0,0
MAY-19,33400,P,0,0,0,0,0,0,0,0,4444,+34,12,0,0,0,0,0,0
MAY-19,33600,P,0,0,0,0,0,0,0,0,4643,+34,12,0,0,0,0,0,0
MAY-19,33800,P,0,0,0,0,0,0,0,0,4842,+34,12,0,0,0,0,0,0
MAY-19,34000,P,0,0,0,0,0,0,0,0,5042,+34,12,0,0,0,0,0,0
MAY-19,34200,P,0,0,0,0,0,0,0,0,5242,+34,13,0,0,0,0,0,0
MAY-19,34400,P,0,0,0,0,0,0,0,0,5441,+34,0,0,0,0,0,0,0
MAY-19,34600,P,0,0,0,0,0,0,0,0,5641,+34,0,0,0,0,0,0,0
MAY-19,34800,P,0,0,0,0,0,0,0,0,5841,+34,0,0,0,0,0,0,0
MAY-19,35000,P,0,0,0,0,0,0,0,0,6041,+34,0,0,0,0,0,0,0
MAY-19,35200,P,0,0,0,0,0,0,0,0,6241,+34,0,0,0,0,0,0,0
MAY-19,35400,P,0,0,0,0,0,0,0,0,6441,+34,0,0,0,0,0,0,0

,,,,,"TOTAL PUT",,9,,,,,"TOTAL PUT",,"230","TOTAL PUT",,"239","6207","+131"

,,,,,,,,,,,,,,,"MONTH PUT/CALL RATIO",,0.87
,,,,,,,,,,,,,,,"MONTH TOTAL",,511,9477,+273

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
JUN-19,14400,C,0,0,0,0,0,0,0,0,14425,-36,0,0,14149,12711,0,40,0
JUN-19,15000,C,0,0,0,0,0,0,0,0,13825,-36,0,0,0,0,0,0,0
JUN-19,15800,C,0,0,0,0,0,0,0,0,13025,-36,0,0,0,0,0,0,0
JUN-19,16600,C,0,0,0,0,0,0,0,0,12225,-36,0,0,0,0,0,0,0
JUN-19,17400,C,0,0,0,0,0,0,0,0,11425,-36,0,0,0,0,0,0,0
JUN-19,18200,C,0,0,0,0,0,0,0,0,10626,-36,29,0,0,0,0,0,0
JUN-19,19000,C,0,0,0,0,0,0,0,0,9826,-36,26,0,0,0,0,0,0
JUN-19,19600,C,0,0,0,0,0,0,0,0,9227,-36,26,0,0,0,0,0,0
JUN-19,19700,C,0,0,0,0,0,0,0,0,9127,-36,25,0,0,0,0,0,0
JUN-19,19800,C,0,0,0,0,0,0,0,0,9027,-36,25,0,0,0,0,0,0
JUN-19,19900,C,0,0,0,0,0,0,0,0,8927,-37,25,0,0,0,0,0,0
JUN-19,20000,C,0,0,0,0,0,0,0,0,8828,-36,25,0,8106,8098,0,12,0
JUN-19,20200,C,0,0,0,0,0,0,0,0,8628,-36,25,0,0,0,0,0,0
JUN-19,20400,C,0,0,0,0,0,0,0,0,8429,-36,25,0,0,0,0,0,0
JUN-19,20600,C,0,0,0,0,0,0,0,0,8229,-37,24,0,0,0,0,0,0
JUN-19,20800,C,0,0,0,0,0,0,0,0,8030,-36,24,0,0,0,0,0,0
JUN-19,21000,C,0,0,0,0,0,0,0,0,7831,-36,24,0,0,0,0,0,0
JUN-19,21200,C,0,0,0,0,0,0,0,0,7632,-36,24,0,0,0,0,0,0
JUN-19,21400,C,0,0,0,0,0,0,0,0,7433,-37,23,0,0,0,0,0,0
JUN-19,21600,C,0,0,0,0,0,0,0,0,7234,-37,23,0,0,0,0,0,0
JUN-19,21800,C,0,0,0,0,0,0,0,0,7036,-37,23,0,0,0,0,0,0
JUN-19,22000,C,0,0,0,0,0,0,0,0,6838,-37,23,0,6635,6227,0,1,0
JUN-19,22200,C,0,0,0,0,0,0,0,0,6640,-37,23,0,0,0,0,0,0
JUN-19,22400,C,0,0,0,0,0,0,0,0,6442,-38,22,0,0,0,0,0,0
JUN-19,22600,C,0,0,0,0,0,0,0,0,6245,-37,22,0,0,0,0,0,0
JUN-19,22800,C,0,0,0,0,0,0,0,0,6048,-38,22,0,5790,5790,0,1,0
JUN-19,23000,C,0,0,0,0,0,0,0,0,5852,-38,22,0,0,0,0,0,0
JUN-19,23200,C,0,0,0,0,0,0,0,0,5656,-38,21,0,0,0,0,0,0
JUN-19,23400,C,0,0,0,0,0,0,0,0,5461,-38,21,0,0,0,0,0,0
JUN-19,23600,C,0,0,0,0,0,0,0,0,5266,-38,21,0,2970,2938,0,1,0
JUN-19,23800,C,0,0,0,0,0,0,0,0,5072,-39,21,0,4904,4904,0,6,0
JUN-19,24000,C,0,0,0,0,0,0,0,0,4879,-39,21,0,5029,2438,0,101,0
JUN-19,24200,C,0,0,0,0,0,0,0,0,4687,-39,20,0,4527,4466,0,3,0
JUN-19,24400,C,0,0,0,0,0,0,0,0,4496,-39,20,0,4737,4260,0,4,0
JUN-19,24600,C,0,0,0,0,0,0,0,0,4306,-40,20,0,0,0,0,228,0
JUN-19,24800,C,0,0,0,0,0,0,0,0,4117,-40,20,0,1618,1541,0,116,0
JUN-19,25000,C,0,0,0,0,0,0,0,0,3930,-41,19,0,3712,1443,0,722,0
JUN-19,25200,C,0,0,0,0,0,0,0,0,3745,-40,19,0,1685,1385,0,306,0
JUN-19,25400,C,0,0,0,0,0,0,0,0,3561,-41,19,0,1681,1208,0,162,0
JUN-19,25600,C,0,0,0,0,0,0,0,0,3379,-41,19,0,3301,1144,0,911,0
JUN-19,25800,C,0,0,0,0,0,0,0,0,3200,-41,19,0,2791,1156,0,471,0
JUN-19,26000,C,0,0,0,0,0,0,0,0,3023,-41,18,0,2917,990,0,877,0
JUN-19,26200,C,0,0,0,0,0,0,0,0,2848,-42,18,0,3235,955,0,461,0
JUN-19,26400,C,0,0,0,0,0,0,0,0,2677,-41,18,0,1830,954,0,1465,0
JUN-19,26600,C,0,0,0,0,0,0,0,0,2508,-42,18,0,2102,711,0,31,0
JUN-19,26800,C,0,0,0,0,0,0,0,0,2343,-42,17,0,2272,818,0,724,0
JUN-19,27000,C,0,0,0,0,0,0,0,0,2182,-42,17,0,2910,610,0,836,0
JUN-19,27200,C,0,0,0,0,0,0,0,0,2024,-42,17,0,2140,544,0,511,0
JUN-19,27400,C,0,0,0,0,0,0,0,0,1872,-41,17,0,2139,580,0,43,0
JUN-19,27600,C,0,0,0,0,0,0,0,0,1723,-31,17,0,2587,462,0,240,0
JUN-19,27800,C,0,0,0,0,0,0,0,0,1580,-41,16,0,1630,415,0,251,0
JUN-19,28000,C,0,0,0,0,0,1450,1450,1440,1418,-64,16,2,2500,372,2,2962,-5
JUN-19,28200,C,0,0,0,0,0,1412,1412,1412,1298,-41,16,5,1555,386,5,1706,0
JUN-19,28400,C,0,0,0,0,0,0,0,0,1174,-40,16,0,1830,315,0,108,0
JUN-19,28600,C,0,0,0,0,0,1068,1068,1068,1056,-44,15,2,2130,304,2,654,-2
JUN-19,28800,C,944,944,944,944,1,0,0,0,948,-35,15,1,1281,252,2,334,+1
JUN-19,29000,C,0,0,0,0,0,850,850,850,846,-33,15,3,2471,219,3,1500,0
JUN-19,29200,C,0,0,0,0,0,834,834,678,751,-31,15,11,2800,205,11,93,-4
JUN-19,29400,C,0,0,0,0,0,732,732,584,663,-29,15,36,2560,205,36,515,-6
JUN-19,29600,C,585,585,585,585,1,610,610,505,581,-30,15,3,2712,191,4,391,-2
JUN-19,29800,C,517,517,517,517,1,513,513,451,509,-26,15,6,2650,140,7,396,+3
JUN-19,30000,C,446,450,427,450,4,385,408,385,441,-27,15,6,2685,123,10,2770,-3
JUN-19,30200,C,395,395,395,395,1,382,382,350,383,-26,14,13,2410,152,14,262,+5
JUN-19,30400,C,0,0,0,0,0,301,327,301,331,-24,14,3,2557,183,3,152,0
JUN-19,30600,C,0,0,0,0,0,0,0,0,284,-22,14,0,2251,103,0,462,0
JUN-19,30800,C,0,0,0,0,0,0,0,0,243,-20,14,0,1980,152,0,184,0
JUN-19,31000,C,190,210,190,210,5,238,238,172,206,-18,14,2,2287,65,7,1474,-1
JUN-19,31200,C,165,165,165,165,1,165,165,165,174,-16,14,1,625,101,2,389,0
JUN-19,31400,C,0,0,0,0,0,132,132,132,147,-13,14,1,739,49,1,226,+1
JUN-19,31600,C,0,0,0,0,0,103,123,103,124,-11,14,9,792,91,9,168,+3
JUN-19,31800,C,0,0,0,0,0,91,91,91,104,-10,14,1,735,43,1,155,0
JUN-19,32000,C,0,0,0,0,0,0,0,0,86,-10,14,0,1870,22,0,727,0
JUN-19,32200,C,0,0,0,0,0,60,60,60,70,-10,14,1,673,28,1,64,-1
JUN-19,32400,C,0,0,0,0,0,0,0,0,57,-8,14,0,642,56,0,111,0
JUN-19,32600,C,0,0,0,0,0,0,0,0,45,-7,14,0,505,28,0,15,0
JUN-19,32800,C,0,0,0,0,0,49,49,49,36,-6,14,1,1225,22,1,24,+1
JUN-19,33000,C,35,35,35,35,4,0,0,0,28,-4,14,0,2430,26,4,50,-4
JUN-19,33200,C,0,0,0,0,0,0,0,0,22,-4,14,0,1053,30,0,11,0
JUN-19,33400,C,0,0,0,0,0,0,0,0,17,-4,13,0,1190,15,0,6,0
JUN-19,33600,C,0,0,0,0,0,0,0,0,13,-3,13,0,1524,20,0,89,0
JUN-19,33800,C,0,0,0,0,0,0,0,0,10,-2,13,0,912,20,0,120,0
JUN-19,34000,C,0,0,0,0,0,0,0,0,8,-2,13,0,2047,10,0,152,0
JUN-19,34200,C,0,0,0,0,0,0,0,0,5,-2,13,0,203,10,0,77,0
JUN-19,34400,C,0,0,0,0,0,0,0,0,4,-1,13,0,1279,10,0,817,0
JUN-19,34600,C,0,0,0,0,0,0,0,0,3,-1,13,0,144,4,0,31,0
JUN-19,34800,C,6,6,6,6,2,0,0,0,2,-1,13,0,1559,5,2,29,+2
JUN-19,35000,C,0,0,0,0,0,0,0,0,1,-1,12,0,1498,4,0,1149,0
JUN-19,35200,C,0,0,0,0,0,5,5,5,1,0,13,1,807,5,1,63,0
JUN-19,35400,C,0,0,0,0,0,0,0,0,1,0,13,0,107,10,0,45,0
JUN-19,35600,C,0,0,0,0,0,0,0,0,1,0,13,0,1328,9,0,14,0
JUN-19,35800,C,0,0,0,0,0,0,0,0,1,0,14,0,88,5,0,38,0
JUN-19,36000,C,0,0,0,0,0,3,3,3,1,0,14,40,1406,3,40,218,+40
JUN-19,36200,C,0,0,0,0,0,0,0,0,1,0,14,0,124,3,0,29,0
JUN-19,36400,C,0,0,0,0,0,0,0,0,1,0,15,0,1130,3,0,10,0
JUN-19,36600,C,0,0,0,0,0,0,0,0,1,0,15,0,107,5,0,20,0
JUN-19,36800,C,0,0,0,0,0,0,0,0,1,0,15,0,108,10,0,27,0
JUN-19,37000,C,0,0,0,0,0,0,0,0,1,0,16,0,106,2,0,2,0
JUN-19,37200,C,0,0,0,0,0,0,0,0,1,0,16,0,145,2,0,7,0
JUN-19,37400,C,0,0,0,0,0,0,0,0,1,0,16,0,107,10,0,27,0
JUN-19,37600,C,0,0,0,0,0,0,0,0,1,0,17,0,24,9,0,0,0
JUN-19,37800,C,0,0,0,0,0,0,0,0,1,0,17,0,106,8,0,4,0
JUN-19,38000,C,0,0,0,0,0,0,0,0,1,0,17,0,595,5,0,53,0
JUN-19,38400,C,0,0,0,0,0,0,0,0,1,0,18,0,106,2,0,6,0
JUN-19,38800,C,0,0,0,0,0,0,0,0,1,0,18,0,290,3,0,30,0
JUN-19,39000,C,0,0,0,0,0,0,0,0,1,0,19,0,100,4,0,18,0
JUN-19,39200,C,0,0,0,0,0,0,0,0,1,0,19,0,228,2,0,0,0
JUN-19,39600,C,0,0,0,0,0,0,0,0,1,0,20,0,738,2,0,23,0
JUN-19,40000,C,0,0,0,0,0,0,0,0,1,0,20,0,471,1,0,117,0

,,,,,"TOTAL CALL",,20,,,,,"TOTAL CALL",,"148","TOTAL CALL",,"168","27648","+28"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
JUN-19,14400,P,0,0,0,0,0,2,2,2,1,0,42,4,758,2,4,1272,0
JUN-19,15000,P,0,0,0,0,0,0,0,0,1,0,40,0,530,5,0,435,0
JUN-19,15800,P,0,0,0,0,0,0,0,0,1,0,37,0,254,5,0,397,0
JUN-19,16600,P,0,0,0,0,0,0,0,0,1,0,34,0,614,3,0,579,0
JUN-19,17400,P,0,0,0,0,0,0,0,0,1,0,31,0,737,5,0,402,0
JUN-19,18200,P,0,0,0,0,0,0,0,0,1,0,29,0,563,6,0,2122,0
JUN-19,19000,P,8,8,8,8,1,0,0,0,1,0,26,0,1046,8,1,189,+1
JUN-19,19600,P,0,0,0,0,0,0,0,0,1,0,24,0,245,9,0,78,0
JUN-19,19700,P,0,0,0,0,0,0,0,0,1,0,24,0,231,9,0,35,0
JUN-19,19800,P,0,0,0,0,0,0,0,0,1,0,24,0,268,20,0,12,0
JUN-19,19900,P,0,0,0,0,0,0,0,0,1,0,23,0,283,283,0,1,0
JUN-19,20000,P,0,0,0,0,0,12,12,12,1,-1,23,10,1300,12,10,826,0
JUN-19,20200,P,0,0,0,0,0,0,0,0,2,-1,24,0,272,13,0,1552,0
JUN-19,20400,P,0,0,0,0,0,14,14,14,3,-1,24,1,365,13,1,58,0
